Row Id,Id,Title,Published At,E Tag,Kind,Channel Title,Type,Group Id,Batch Id,Batch Date
364,com.domo.connector.youtube.vo.Id@7106ef64,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/gMe2uPLlSTJR1dETTBdWup2SFrQ""",youtube#activity,AironGroup,like,\N,122,2017-04-20T14:36:06
365,com.domo.connector.youtube.vo.Id@15cd71db,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/rWcd4pNuai4LC4w6GSX7YFTTUkc""",youtube#activity,Solar Danmark A/S,like,\N,122,2017-04-20T14:36:06
366,com.domo.connector.youtube.vo.Id@4c7c61bc,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/1j5f6viXgFIsxUMolsIZGwcXdgg""",youtube#activity,erocafuerte2010,like,\N,122,2017-04-20T14:36:06
367,com.domo.connector.youtube.vo.Id@76360712,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/apReDUits1nazKQ_NLdqcWKmbv8""",youtube#activity,AironGroup,like,\N,123,2017-04-21T14:36:07
368,com.domo.connector.youtube.vo.Id@2281bd4c,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/slXZ40mk-2GG4oL_NwzRTIN2hcY""",youtube#activity,Solar Danmark A/S,like,\N,123,2017-04-21T14:36:07
369,com.domo.connector.youtube.vo.Id@4c350dd3,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/0cKUm8rp0PhHixL3gl1ncL7CR80""",youtube#activity,erocafuerte2010,like,\N,123,2017-04-21T14:36:07
370,com.domo.connector.youtube.vo.Id@7106ef64,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/rklvFzgbAEB5h82bRU4skbKS53E""",youtube#activity,AironGroup,like,\N,124,2017-04-22T14:36:07
371,com.domo.connector.youtube.vo.Id@15cd71db,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/dYvuPiRSUyXQt-zRBW6jfYtLZZo""",youtube#activity,Solar Danmark A/S,like,\N,124,2017-04-22T14:36:07
372,com.domo.connector.youtube.vo.Id@4c7c61bc,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/8177-1HGBJGBtP7zYOfUD-bV39E""",youtube#activity,erocafuerte2010,like,\N,124,2017-04-22T14:36:07
373,com.domo.connector.youtube.vo.Id@71d2afb0,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/kaNZadmLS__RnA2Zevasne-syA4""",youtube#activity,AironGroup,like,\N,125,2017-04-23T14:36:06
374,com.domo.connector.youtube.vo.Id@373dcab4,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/3eDbaZEYptLbRqgRGZpxzwiYIgg""",youtube#activity,Solar Danmark A/S,like,\N,125,2017-04-23T14:36:06
375,com.domo.connector.youtube.vo.Id@3c3aea7c,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/5a85VfNOIW3SvOVmE_04uxrO3UY""",youtube#activity,erocafuerte2010,like,\N,125,2017-04-23T14:36:06
376,com.domo.connector.youtube.vo.Id@2281bd4c,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/ocmOehE8pXvLA-NJTH92kwvlOgw""",youtube#activity,AironGroup,like,\N,126,2017-04-24T14:36:07
377,com.domo.connector.youtube.vo.Id@4c350dd3,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/DuBt97v4LxCQBT-JXmfwxDyozP0""",youtube#activity,Solar Danmark A/S,like,\N,126,2017-04-24T14:36:07
378,com.domo.connector.youtube.vo.Id@6fdedb9e,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/sFTZVcDxKe6vE96IM0PLpdSZkuY""",youtube#activity,erocafuerte2010,like,\N,126,2017-04-24T14:36:07
379,com.domo.connector.youtube.vo.Id@640d6aaa,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/VNZVvaVfADktsPvb7HNx39139s0""",youtube#activity,AironGroup,like,\N,127,2017-04-25T14:36:06
380,com.domo.connector.youtube.vo.Id@618fdb72,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/1wV5-27Zxbjz2JJnhoMkAvmyse0""",youtube#activity,Solar Danmark A/S,like,\N,127,2017-04-25T14:36:06
381,com.domo.connector.youtube.vo.Id@101b051d,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/rkrXdDQ8P9hE9dF2a0u9NTQcFCU""",youtube#activity,erocafuerte2010,like,\N,127,2017-04-25T14:36:06
382,com.domo.connector.youtube.vo.Id@2281bd4c,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/0RHKM_fLXEB1f2-SXXICTWUi35c""",youtube#activity,AironGroup,like,\N,128,2017-04-26T14:36:07
383,com.domo.connector.youtube.vo.Id@4c350dd3,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/rWWrvU35aJHgKYyKt33tgF-6eBs""",youtube#activity,Solar Danmark A/S,like,\N,128,2017-04-26T14:36:07
384,com.domo.connector.youtube.vo.Id@6fdedb9e,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/gmF3j-qXLisaqC5IFzubY9bNoeQ""",youtube#activity,erocafuerte2010,like,\N,128,2017-04-26T14:36:07
385,com.domo.connector.youtube.vo.Id@640d6aaa,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/A40RTzmMvuRgpw791-9-Q4SqTIU""",youtube#activity,AironGroup,like,\N,129,2017-04-27T14:36:05
386,com.domo.connector.youtube.vo.Id@618fdb72,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/jHwAONMbl7WHLR9I1fq_oGyU9D8""",youtube#activity,Solar Danmark A/S,like,\N,129,2017-04-27T14:36:05
387,com.domo.connector.youtube.vo.Id@101b051d,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/yQo_G_oTrYhGywnuBpn9_xo4JTA""",youtube#activity,erocafuerte2010,like,\N,129,2017-04-27T14:36:05
388,com.domo.connector.youtube.vo.Id@2014b273,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/3wGPTI45CykHWkDwUO10z7lRvUs""",youtube#activity,AironGroup,like,\N,130,2017-04-28T14:36:08
389,com.domo.connector.youtube.vo.Id@221a6ff9,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/4X5d02YF7YhGu5xjqSWx05DFWdc""",youtube#activity,Solar Danmark A/S,like,\N,130,2017-04-28T14:36:08
390,com.domo.connector.youtube.vo.Id@319c5b58,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/O6wBYK3ddd4lG8FIJ-4jsmeVSgA""",youtube#activity,erocafuerte2010,like,\N,130,2017-04-28T14:36:08
391,com.domo.connector.youtube.vo.Id@3c3aea7c,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/izAegLftX0Ohb3qTwN_QXvPxNmE""",youtube#activity,AironGroup,like,\N,131,2017-04-29T14:36:05
392,com.domo.connector.youtube.vo.Id@7106ef64,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/koy25Eq6f6mzGz2oM2OGjHCvNhI""",youtube#activity,Solar Danmark A/S,like,\N,131,2017-04-29T14:36:05
393,com.domo.connector.youtube.vo.Id@15cd71db,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/3y_nEuxyHb9mThpGELDxvv6qvr0""",youtube#activity,erocafuerte2010,like,\N,131,2017-04-29T14:36:05
394,com.domo.connector.youtube.vo.Id@224202e8,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/uRbvIgzHl_fQJwEOdTjo-PRGMw4""",youtube#activity,AironGroup,like,\N,132,2017-04-30T14:36:06
395,com.domo.connector.youtube.vo.Id@1bcb5ac0,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/H_eMn19QwN2Xiy1rXID5CvoB2ZQ""",youtube#activity,Solar Danmark A/S,like,\N,132,2017-04-30T14:36:06
396,com.domo.connector.youtube.vo.Id@28989e0f,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/ycFrK946Fcon0TAKm75gyb4EeOw""",youtube#activity,erocafuerte2010,like,\N,132,2017-04-30T14:36:06
397,com.domo.connector.youtube.vo.Id@224202e8,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/SPFBufWYVRfuvqlU57TZ76Rixwk""",youtube#activity,AironGroup,like,\N,133,2017-05-01T14:36:06
398,com.domo.connector.youtube.vo.Id@1bcb5ac0,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/ah14pS__WtXMljrL6dJWyfbEgdE""",youtube#activity,Solar Danmark A/S,like,\N,133,2017-05-01T14:36:06
399,com.domo.connector.youtube.vo.Id@28989e0f,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/dB6Xu31KSxfO_PmPlQB2iK3acHM""",youtube#activity,erocafuerte2010,like,\N,133,2017-05-01T14:36:06
400,com.domo.connector.youtube.vo.Id@3472e74c,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/kSyFOW0snNI6yNvUJJT7OSMwI-k""",youtube#activity,AironGroup,like,\N,134,2017-05-02T14:36:08
401,com.domo.connector.youtube.vo.Id@76360712,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/Jb9wwLxFr3VjRjTX2uF3F0FWob8""",youtube#activity,Solar Danmark A/S,like,\N,134,2017-05-02T14:36:08
402,com.domo.connector.youtube.vo.Id@2281bd4c,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/_vZzMyyza2TsCeR2cLozBpdvZ8Y""",youtube#activity,erocafuerte2010,like,\N,134,2017-05-02T14:36:08
403,com.domo.connector.youtube.vo.Id@2014b273,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/s3T8TMqCcEOXmILyhEo3BZ9OtTo""",youtube#activity,AironGroup,like,\N,135,2017-05-03T14:36:07
404,com.domo.connector.youtube.vo.Id@221a6ff9,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/IK2mGRKpgDOkcQ5_5RLSv2sdusw""",youtube#activity,Solar Danmark A/S,like,\N,135,2017-05-03T14:36:07
405,com.domo.connector.youtube.vo.Id@319c5b58,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/i2eHaWxML9rSvAPu_rTXH3g6hPE""",youtube#activity,erocafuerte2010,like,\N,135,2017-05-03T14:36:07
406,com.domo.connector.youtube.vo.Id@3c3aea7c,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/RZcUt3qS22-V_A0Zs_vQxPECaco""",youtube#activity,AironGroup,like,\N,136,2017-05-04T14:36:08
407,com.domo.connector.youtube.vo.Id@7106ef64,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/pxvzFTHlYaIXdhvNnWGnb-wNx5w""",youtube#activity,Solar Danmark A/S,like,\N,136,2017-05-04T14:36:08
408,com.domo.connector.youtube.vo.Id@15cd71db,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/lxtYDC27kSd8gSP2DruOulagvCU""",youtube#activity,erocafuerte2010,like,\N,136,2017-05-04T14:36:08
409,com.domo.connector.youtube.vo.Id@2014b273,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/yR59bJEQ_1J6ylWrJ1p8GtvmTHQ""",youtube#activity,AironGroup,like,\N,137,2017-05-05T14:36:05
410,com.domo.connector.youtube.vo.Id@221a6ff9,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/Qm_F35fMi7fHg08VYqR2muT5scI""",youtube#activity,Solar Danmark A/S,like,\N,137,2017-05-05T14:36:05
411,com.domo.connector.youtube.vo.Id@319c5b58,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/-3EG_L2yP7STXRHrGKvai2JHcns""",youtube#activity,erocafuerte2010,like,\N,137,2017-05-05T14:36:05
412,com.domo.connector.youtube.vo.Id@221a6ff9,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/XF9P-gu81qSaH0ZzyPSKnJMSUoo""",youtube#activity,AironGroup,like,\N,138,2017-05-06T14:36:07
413,com.domo.connector.youtube.vo.Id@319c5b58,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/bBCk1HgX0eTb4OBfEPxxm_qw6Y4""",youtube#activity,Solar Danmark A/S,like,\N,138,2017-05-06T14:36:07
414,com.domo.connector.youtube.vo.Id@640d6aaa,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/NVG753UwmWxa7apK5JemviDt7ok""",youtube#activity,erocafuerte2010,like,\N,138,2017-05-06T14:36:07
415,com.domo.connector.youtube.vo.Id@3c3aea7c,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/1Htj4RfVcYKBrsUvDX8doTJnG_c""",youtube#activity,AironGroup,like,\N,139,2017-05-07T14:36:07
416,com.domo.connector.youtube.vo.Id@7106ef64,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/99nnVGsN-2KE1FyxU67bryVODBA""",youtube#activity,Solar Danmark A/S,like,\N,139,2017-05-07T14:36:07
417,com.domo.connector.youtube.vo.Id@15cd71db,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/1QFPS4yxxVPHtfHcQvTuQwXEkSE""",youtube#activity,erocafuerte2010,like,\N,139,2017-05-07T14:36:07
418,com.domo.connector.youtube.vo.Id@76360712,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/GFzaUunBvTPR9RDDXOBRoVI45Bo""",youtube#activity,AironGroup,like,\N,140,2017-05-08T14:36:07
419,com.domo.connector.youtube.vo.Id@2281bd4c,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/8DDp61oJuXRQc2yhwaNyyPlg7gc""",youtube#activity,Solar Danmark A/S,like,\N,140,2017-05-08T14:36:07
420,com.domo.connector.youtube.vo.Id@4c350dd3,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/QplKbRL-KM7kK-51P02zeZ8MSQw""",youtube#activity,erocafuerte2010,like,\N,140,2017-05-08T14:36:07
421,com.domo.connector.youtube.vo.Id@2014b273,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/qYkbgvJGUA6S0VsW_u_VQBCmKvE""",youtube#activity,AironGroup,like,\N,141,2017-05-09T14:36:06
422,com.domo.connector.youtube.vo.Id@221a6ff9,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/CuS6U0d32i0c4JjAEX5PS351UKU""",youtube#activity,Solar Danmark A/S,like,\N,141,2017-05-09T14:36:06
423,com.domo.connector.youtube.vo.Id@319c5b58,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/7gaWaYiLEAT54OfxMBjG0e_54xc""",youtube#activity,erocafuerte2010,like,\N,141,2017-05-09T14:36:06
424,com.domo.connector.youtube.vo.Id@4c350dd3,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/Q7IejW5krIMGV009eX0z2rfHTws""",youtube#activity,AironGroup,like,\N,142,2017-05-10T14:36:08
425,com.domo.connector.youtube.vo.Id@6fdedb9e,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/y3hbhA-GpSN1fGh0NUuiMZTHmLQ""",youtube#activity,Solar Danmark A/S,like,\N,142,2017-05-10T14:36:08
426,com.domo.connector.youtube.vo.Id@29164fe0,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/jdbE7MDH_HgEQDXXDPE-_zp-tU4""",youtube#activity,erocafuerte2010,like,\N,142,2017-05-10T14:36:08
427,com.domo.connector.youtube.vo.Id@3472e74c,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/h_cex8tg7CWvvIPhWVjeRzd8oSM""",youtube#activity,AironGroup,like,\N,143,2017-05-11T14:36:06
428,com.domo.connector.youtube.vo.Id@76360712,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/MGYcCuSGT_zAI1JELxDM9HWBClQ""",youtube#activity,Solar Danmark A/S,like,\N,143,2017-05-11T14:36:06
429,com.domo.connector.youtube.vo.Id@2281bd4c,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/u-wMiADgG8e61E8DWFJ3tK8i3kw""",youtube#activity,erocafuerte2010,like,\N,143,2017-05-11T14:36:06
430,com.domo.connector.youtube.vo.Id@1bcb5ac0,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/zNpXpLUAdA51iMXT9sAEUtb2QZ4""",youtube#activity,AironGroup,like,\N,144,2017-05-12T14:36:06
431,com.domo.connector.youtube.vo.Id@28989e0f,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/U9m0dQDOcmt28iedRhwVwjyKtss""",youtube#activity,Solar Danmark A/S,like,\N,144,2017-05-12T14:36:06
432,com.domo.connector.youtube.vo.Id@4a1dbb8d,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/xgnldO23vjOBew1haUQsB1YBAkY""",youtube#activity,erocafuerte2010,like,\N,144,2017-05-12T14:36:06
433,com.domo.connector.youtube.vo.Id@6126751b,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/D77N4FoEcD_B9z3ro-Ti0HdeUIc""",youtube#activity,AironGroup,like,\N,145,2017-05-13T14:36:06
434,com.domo.connector.youtube.vo.Id@e265e99,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/uJtoaZ2LwXwAksjYyJCzUzX4sSg""",youtube#activity,Solar Danmark A/S,like,\N,145,2017-05-13T14:36:06
435,com.domo.connector.youtube.vo.Id@51b8cbce,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/Wn7FjXC3olysFcynp1IEqpckZm8""",youtube#activity,erocafuerte2010,like,\N,145,2017-05-13T14:36:06
436,com.domo.connector.youtube.vo.Id@4ca8bb4,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/Hjw2Pup5XB6sJBRXScRDKSO9ER8""",youtube#activity,AironGroup,like,\N,146,2017-05-14T14:36:07
437,com.domo.connector.youtube.vo.Id@5148e38d,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/H7La_1iPjskXWMGQPvspNK14k_M""",youtube#activity,Solar Danmark A/S,like,\N,146,2017-05-14T14:36:07
438,com.domo.connector.youtube.vo.Id@27b6e1b5,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/k8vGPEFN9cyRE90kOvVvuGBitlQ""",youtube#activity,erocafuerte2010,like,\N,146,2017-05-14T14:36:07
439,com.domo.connector.youtube.vo.Id@51b8cbce,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/urXvm7S6tZw37-UMMgO9w_tzCmA""",youtube#activity,AironGroup,like,\N,147,2017-05-15T14:36:06
440,com.domo.connector.youtube.vo.Id@2c43ef80,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/jhrxC00oPhTnIC5LDycyAhzi3yU""",youtube#activity,Solar Danmark A/S,like,\N,147,2017-05-15T14:36:06
441,com.domo.connector.youtube.vo.Id@7e1fd9be,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/Y-zQlM5D2a3c4pEiPVcRopnP3EU""",youtube#activity,erocafuerte2010,like,\N,147,2017-05-15T14:36:06
442,com.domo.connector.youtube.vo.Id@6420b529,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/adGILstRPWwMs2vGfpGzGbM5VeE""",youtube#activity,AironGroup,like,\N,148,2017-05-16T14:36:06
443,com.domo.connector.youtube.vo.Id@398119bd,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/K6croiZTN0HW8Zaz4dDeyd3vmdk""",youtube#activity,Solar Danmark A/S,like,\N,148,2017-05-16T14:36:06
444,com.domo.connector.youtube.vo.Id@1dda3f0f,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/ZUPfqf8Ryeq6x9Yh_oyzw4v82-U""",youtube#activity,erocafuerte2010,like,\N,148,2017-05-16T14:36:06
445,com.domo.connector.youtube.vo.Id@16cc0891,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/YctiTU_usXMiOAUM7tWCvzLYqII""",youtube#activity,AironGroup,like,\N,149,2017-05-17T14:36:08
446,com.domo.connector.youtube.vo.Id@176a7bce,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/KG0ccalB4mcZ2SyIy_8dP4U6oBQ""",youtube#activity,Solar Danmark A/S,like,\N,149,2017-05-17T14:36:08
447,com.domo.connector.youtube.vo.Id@4ca8bb4,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/AeJvAkO5xMX3zfumzlDiigcWWSU""",youtube#activity,erocafuerte2010,like,\N,149,2017-05-17T14:36:08
448,com.domo.connector.youtube.vo.Id@6989bedc,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/HsyA4a8x_-0BqT-yvc3oQ93hTOg""",youtube#activity,AironGroup,like,\N,150,2017-05-18T14:36:07
449,com.domo.connector.youtube.vo.Id@39bf824c,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/ECnH8D4b6ONFw1myZg8o2qqFwAE""",youtube#activity,Solar Danmark A/S,like,\N,150,2017-05-18T14:36:07
450,com.domo.connector.youtube.vo.Id@6420b529,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/e3xjcpJHuliF3byHJuDef_pYKtQ""",youtube#activity,erocafuerte2010,like,\N,150,2017-05-18T14:36:07
451,com.domo.connector.youtube.vo.Id@398119bd,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/Ou4ZO-JzrhEEGtZ8HMzexkoLaWM""",youtube#activity,AironGroup,like,\N,151,2017-05-19T14:36:05
452,com.domo.connector.youtube.vo.Id@1dda3f0f,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/KNzB2-wWU-HNNTnTIprvPMC_g7A""",youtube#activity,Solar Danmark A/S,like,\N,151,2017-05-19T14:36:05
453,com.domo.connector.youtube.vo.Id@58b2731a,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/yP8a19tfvHYJX8iTNbp3q9wbQv0""",youtube#activity,erocafuerte2010,like,\N,151,2017-05-19T14:36:05
454,com.domo.connector.youtube.vo.Id@feb578f,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/YlP6Rye7KL9j2tG8H1TfM-Y-q9E""",youtube#activity,AironGroup,like,\N,152,2017-05-20T14:36:07
455,com.domo.connector.youtube.vo.Id@16cc0891,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/VhUzFzcTgch6IzvwUtJr8DmApmQ""",youtube#activity,Solar Danmark A/S,like,\N,152,2017-05-20T14:36:07
